Municipio,Material Pared,Material Piso,Tipo Vivienda,No. edificaciones,TPER,THOG,Departamento,COD,No. total edificaciones
873,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,2,6,2,5,5873,1359
885,Sin informacion,Sin informacion,Casa,101,0,0,5,5885,896
885,Sin informacion,Sin informacion,Apartamento,5,0,0,5,5885,896
885,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,11,41,18,5,5885,896
885,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,3,5,3,5,5885,896
885,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,154,590,229,5,5885,896
885,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,27,117,52,5,5885,896
885,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,273,991,350,5,5885,896
885,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,30,391,147,5,5885,896
885,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,4,7,4,5,5885,896
885,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,4,14,6,5,5885,896
885,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,2,1,5,5885,896
885,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,1,2,2,5,5885,896
885,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,6,3,5,5885,896
885,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1,1,5,5885,896
885,Concreto vaciado,"Cemento, gravilla",Casa,1,9,3,5,5885,896
885,Concreto vaciado,"Cemento, gravilla",Apartamento,1,1,1,5,5885,896
885,Concreto vaciado,"Tierra, arena, barro",Casa,1,1,1,5,5885,896
885,Material prefabricado,"Cemento, gravilla",Casa,1,1,1,5,5885,896
885,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,39,165,55,5,5885,896
885,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3,10,4,5,5885,896
885,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,205,699,252,5,5885,896
885,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,6,15,7,5,5885,896
885,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,9,28,9,5,5885,896
885,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,5,18,8,5,5885,896
885,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,3,1,5,5885,896
885,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1,1,5,5885,896
885,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,3,10,3,5,5885,896
885,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,1,2,1,5,5885,896
885,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,1,3,2,5,5885,896
887,Sin informacion,Sin informacion,Casa,646,0,0,5,5887,6596
887,Sin informacion,Sin informacion,Apartamento,153,0,0,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,90,379,121,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,67,375,139,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1953,8836,2793,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1106,7538,2632,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,3,1,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Apartamento,2,11,3,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,1112,4405,1308,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,244,1806,584,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,17,53,18,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,6,28,10,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,13,50,13,5,5887,6596
887,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,2,6,2,5,5887,6596
887,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,244,1118,345,5,5887,6596
887,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,117,925,285,5,5887,6596
887,Concreto vaciado,"Cemento, gravilla",Casa,92,348,100,5,5887,6596
887,Concreto vaciado,"Cemento, gravilla",Apartamento,21,188,56,5,5887,6596
887,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,5,5887,6596
887,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Apartamento,2,4,2,5,5887,6596
887,Material prefabricado,"Marmol, parque, madera pulida y lacada",Casa,1,3,1,5,5887,6596
887,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,31,110,35,5,5887,6596
887,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3,7,3,5,5887,6596
887,Material prefabricado,"Cemento, gravilla",Casa,44,172,50,5,5887,6596
887,Material prefabricado,"Cemento, gravilla",Apartamento,1,1,1,5,5887,6596
887,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,8,32,9,5,5887,6596
887,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Apartamento,2,4,2,5,5887,6596
887,"Tapia pisada, bahareque, adobe","Marmol, parque, madera pulida y lacada",Casa,1,2,1,5,5887,6596
887,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,221,805,243,5,5887,6596
887,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,99,670,207,5,5887,6596
887,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,180,675,200,5,5887,6596
887,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,26,121,36,5,5887,6596
887,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,34,108,34,5,5887,6596
887,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Apartamento,3,9,3,5,5887,6596
887,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,10,27,11,5,5887,6596
887,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,1,1,1,5,5887,6596
887,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,19,3,5,5887,6596
887,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,4,1,5,5887,6596
887,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,9,34,9,5,5887,6596
887,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,2,9,2,5,5887,6596
887,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,19,87,23,5,5887,6596
887,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,3,1,5,5887,6596
887,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,10,4,5,5887,6596
887,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,1,3,1,5,5887,6596
887,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,1,1,1,5,5887,6596
887,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,2,1,5,5887,6596
890,Sin informacion,Sin informacion,Casa,317,0,0,5,5890,2067
890,Sin informacion,Sin informacion,Apartamento,28,0,0,5,5890,2067
890,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,16,58,23,5,5890,2067
890,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,609,2826,1022,5,5890,2067
890,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,141,1028,373,5,5890,2067
890,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,430,1813,600,5,5890,2067
890,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,47,235,88,5,5890,2067
890,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,5,16,5,5,5890,2067
890,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,3,1,5,5890,2067
890,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,2,7,2,5,5890,2067
890,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,2,1,5,5890,2067
890,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,7,43,10,5,5890,2067
890,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,4,5,4,5,5890,2067
890,Concreto vaciado,"Cemento, gravilla",Casa,4,9,4,5,5890,2067
890,Concreto vaciado,"Cemento, gravilla",Apartamento,1,3,1,5,5890,2067
890,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,6,22,6,5,5890,2067
890,Material prefabricado,"Cemento, gravilla",Casa,4,19,4,5,5890,2067
890,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,179,656,223,5,5890,2067
890,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,12,67,25,5,5890,2067
890,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,183,722,224,5,5890,2067
890,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,9,63,31,5,5890,2067
890,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,13,36,13,5,5890,2067
890,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,9,2,5,5890,2067
890,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,1,1,5,5890,2067
890,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,20,90,25,5,5890,2067
890,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,1,1,1,5,5890,2067
890,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,5,31,6,5,5890,2067
890,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,2,2,5,5890,2067
890,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,17,72,18,5,5890,2067
893,Sin informacion,Sin informacion,Casa,758,0,0,5,5893,4005
893,Sin informacion,Sin informacion,Apartamento,112,0,0,5,5893,4005
893,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,9,33,13,5,5893,4005
893,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,568,2206,686,5,5893,4005
893,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,82,280,113,5,5893,4005
893,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,1505,5908,1805,5,5893,4005
893,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,48,119,57,5,5893,4005
893,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,6,21,6,5,5893,4005
893,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,22,85,23,5,5893,4005
893,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,3,1,5,5893,4005
893,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,8,29,9,5,5893,4005
893,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3,6,3,5,5893,4005
893,Concreto vaciado,"Cemento, gravilla",Casa,9,34,11,5,5893,4005
893,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,16,4,5,5893,4005
893,Material prefabricado,"Cemento, gravilla",Casa,19,85,23,5,5893,4005
893,Material prefabricado,"Tierra, arena, barro",Casa,1,3,1,5,5893,4005
893,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,4,29,7,5,5893,4005
893,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,10,3,5,5893,4005
893,"Madera burda, tabla, tablon",Alfombra,Casa,1,4,1,5,5893,4005
893,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,502,1975,606,5,5893,4005
893,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,1,4,1,5,5893,4005
893,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,11,52,12,5,5893,4005
893,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,318,1159,360,5,5893,4005
893,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,3,5,3,5,5893,4005
893,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,1,3,1,5,5893,4005
893,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,1,2,1,5,5893,4005
893,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,5,13,5,5,5893,4005
895,Sin informacion,Sin informacion,Casa,384,0,0,5,5895,2556
895,Sin informacion,Sin informacion,Apartamento,28,0,0,5,5895,2556
895,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,16,102,34,5,5895,2556
895,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,312,1731,554,5,5895,2556
895,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,29,98,40,5,5895,2556
895,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,2,5,2,5,5895,2556
895,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,1077,7178,2136,5,5895,2556
895,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,42,144,61,5,5895,2556
895,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,23,5,5,5895,2556
895,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,28,143,41,5,5895,2556
895,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,1,1,5,5895,2556
895,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,2,10,3,5,5895,2556
895,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,75,346,99,5,5895,2556
895,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,6,11,9,5,5895,2556
895,Concreto vaciado,"Cemento, gravilla",Casa,159,1281,373,5,5895,2556
895,Concreto vaciado,"Tierra, arena, barro",Casa,1,1,1,5,5895,2556
895,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,5,5895,2556
895,Material prefabricado,"Cemento, gravilla",Casa,8,516,159,5,5895,2556
895,Material prefabricado,"Tierra, arena, barro",Casa,1,30,9,5,5895,2556
895,Guadua,"Cemento, gravilla",Casa,1,1,1,5,5895,2556
895,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,6,14,6,5,5895,2556
895,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,185,1316,376,5,5895,2556
895,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,1,1,1,5,5895,2556
895,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,21,103,32,5,5895,2556
895,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,4,2,5,5895,2556
895,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,138,679,179,5,5895,2556
895,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,4,12,4,5,5895,2556
895,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,1,4,1,5,5895,2556
895,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,2,6,2,5,5895,2556
895,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,18,70,22,5,5895,2556
895,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,3,5,3,5,5895,2556
1,Sin informacion,Sin informacion,Casa,8150,0,0,8,8001,178328
1,Sin informacion,Sin informacion,Apartamento,4296,0,0,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,5317,29807,7817,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,2506,20431,6182,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,77557,419506,106609,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,40231,375730,110912,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,89,415,124,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Apartamento,36,195,59,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,17599,103198,25537,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,9571,76645,20775,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,98,472,128,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,37,194,57,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,646,3230,805,8,8001,178328
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,317,1774,493,8,8001,178328
1,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,128,723,219,8,8001,178328
1,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Apartamento,139,685,232,8,8001,178328
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3546,17504,4963,8,8001,178328
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3082,36223,11722,8,8001,178328
1,Concreto vaciado,Alfombra,Casa,4,13,4,8,8001,178328
1,Concreto vaciado,Alfombra,Apartamento,5,14,5,8,8001,178328
1,Concreto vaciado,"Cemento, gravilla",Casa,664,3342,849,8,8001,178328
1,Concreto vaciado,"Cemento, gravilla",Apartamento,440,3675,964,8,8001,178328
1,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Casa,4,19,5,8,8001,178328
1,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Apartamento,4,17,5,8,8001,178328
1,Concreto vaciado,"Tierra, arena, barro",Casa,36,173,46,8,8001,178328
1,Concreto vaciado,"Tierra, arena, barro",Apartamento,16,64,19,8,8001,178328
1,Material prefabricado,"Marmol, parque, madera pulida y lacada",Casa,14,77,17,8,8001,178328
1,Material prefabricado,"Marmol, parque, madera pulida y lacada",Apartamento,13,46,15,8,8001,178328
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,594,3291,812,8,8001,178328
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,326,2090,627,8,8001,178328
1,Material prefabricado,Alfombra,Casa,1,4,1,8,8001,178328
1,Material prefabricado,Alfombra,Apartamento,4,26,7,8,8001,178328
1,Material prefabricado,"Cemento, gravilla",Casa,80,534,118,8,8001,178328
1,Material prefabricado,"Cemento, gravilla",Apartamento,47,217,64,8,8001,178328
1,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,9,39,11,8,8001,178328
1,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Apartamento,2,6,2,8,8001,178328
1,Material prefabricado,"Tierra, arena, barro",Casa,8,23,12,8,8001,178328
1,Material prefabricado,"Tierra, arena, barro",Apartamento,2,6,2,8,8001,178328
1,Guadua,Alfombra,Apartamento,1,1,1,8,8001,178328
1,Guadua,"Cemento, gravilla",Casa,2,2,2,8,8001,178328
1,Guadua,"Madera burda, tabla, tablon, otro vegetal",Casa,1,5,1,8,8001,178328
1,Guadua,"Tierra, arena, barro",Casa,2,2,2,8,8001,178328
1,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,17,5,8,8001,178328
1,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,7,2,8,8001,178328
1,"Tapia pisada, bahareque, adobe",Alfombra,Casa,1,6,2,8,8001,178328
1,"Tapia pisada, bahareque, adobe",Alfombra,Apartamento,1,9,2,8,8001,178328
1,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,9,37,12,8,8001,178328
1,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,8,41,13,8,8001,178328
